timestamp,voltage,current,power
3404072500000.0,254.13,0.122,31.00386
3404072500000.0,254.2,0.133,33.8086
3404072500000.0,254.16,0.146,37.10736
3404072500000.0,254.07,0.124,31.50468
3404072500000.0,254.76,0.141,35.92116
3404072500000.0,254.95,0.105,26.76975
3404072500000.0,254.06,0.139,35.31434
3404072500000.0,253.7,0.143,36.2791
3404072500000.0,253.78,0.145,36.7981
3404072500000.0,253.81,0.159,40.35579
3404072500000.0,253.73,0.122,30.95506
3404072500000.0,253.72,0.141,35.77452
3404072500000.0,253.74,0.144,36.53856
3404072500000.0,253.77,0.138,35.02026
3404072500000.0,253.59,0.141,35.75619
3404072500000.0,253.64,0.145,36.7778
3404072500000.0,253.73,0.15,38.0595
3404072500000.0,253.97,0.155,39.36535
3404072500000.0,254.57,0.144,36.65808
3404072500000.0,254.2,0.147,37.3674
3404072500000.0,253.74,0.139,35.26986
3404072500000.0,253.78,0.144,36.54432
3404072500000.0,253.78,0.142,36.03676
3404072500000.0,253.73,0.133,33.74609
3404072500000.0,253.73,0.109,27.65657
3404072500000.0,254.96,0.093,23.71128
3404072500000.0,254.24,0.094,23.89856
3404072500000.0,253.65,0.142,36.0183
3404072500000.0,253.75,0.144,36.54
3404072500000.0,253.81,0.148,37.56388
3404072500000.0,254.04,0.11,27.9444
3404072500000.0,254.5,0.133,33.8485
3404072500000.0,253.67,0.161,40.84087
3404072500000.0,253.49,0.146,37.00954
3404072500000.0,253.48,0.11,27.8828
3404072500000.0,253.45,0.14,35.483
3404072500000.0,253.37,0.125,31.67125
3404072500000.0,253.41,0.132,33.45012
3404072500000.0,253.43,0.123,31.17189
3404072500000.0,253.76,0.14,35.5264
3404072500000.0,253.72,0.138,35.01336
3404072500000.0,254.66,0.101,25.72066
3404072500000.0,254.02,0.1,25.402
3404072500000.0,253.85,0.1,25.385
3404072500000.0,253.81,0.101,25.63481
3404072500000.0,253.76,0.103,26.13728
3404072500000.0,253.79,0.098,24.87142
3404072500000.0,253.84,0.146,37.06064
3404072500000.0,253.79,0.14,35.5306
3404072500000.0,253.76,0.107,27.15232
3404072500000.0,253.81,0.125,31.72625
3404072500000.0,254.21,0.143,36.35203
3404072500000.0,254.08,0.133,33.79264
3404072500000.0,253.55,0.119,30.17245
3404072500000.0,253.59,0.1,25.359
3404072500000.0,253.72,0.146,37.04312
3404072500000.0,253.59,0.148,37.53132
3404072500000.0,253.68,0.13,32.9784
3404072500000.0,253.64,0.108,27.39312
3404072500000.0,253.76,0.097,24.61472
3404072500000.0,254.73,0.09,22.9257
3404072500000.0,254.25,0.098,24.9165
3404072500000.0,253.95,0.135,34.28325
3404072500000.0,254.01,0.114,28.95714
3404072500000.0,254.0,0.093,23.622
3404072500000.0,254.0,0.091,23.114
3404072500000.0,253.85,0.092,23.3542
3404072500000.0,253.78,0.127,32.23006
3404072500000.0,253.83,0.121,30.71343
3404072500000.0,253.96,0.123,31.23708
3404072500000.0,254.34,0.124,31.53816
3404072500000.0,253.57,0.147,37.27479
3404072500000.0,254.37,0.119,30.27003
3404072500000.0,254.17,0.139,35.32963
3404072500000.0,254.17,0.099,25.16283
3404072500000.0,254.19,0.113,28.72347
3404072500000.0,254.2,0.097,24.6574
3404072500000.0,254.31,0.113,28.73703
3404072500000.0,254.2,0.145,36.859
3404072500000.0,254.31,0.125,31.78875
3404072500000.0,254.35,0.123,31.28505
3404072500000.0,254.59,0.117,29.78703
3404072500000.0,255.26,0.103,26.29178
3404072500000.0,255.05,0.111,28.31055
3404072500000.0,254.46,0.109,27.73614
3404072500000.0,254.44,0.105,26.7162
3404072500000.0,253.65,0.104,26.3796
3404072500000.0,253.65,0.136,34.4964
3404072500000.0,254.49,0.085,21.63165
3404072500000.0,254.5,0.083,21.1235
3404072500000.0,254.48,0.083,21.12184
3404072500000.0,254.9,0.127,32.3723
3404072500000.0,255.35,0.1,25.535
3404072500000.0,254.68,0.121,30.81628
3404072500000.0,254.46,0.095,24.1737
3404072500000.0,254.65,0.099,25.21035
3404072500000.0,254.5,0.094,23.923
3404072500000.0,255.17,0.089,22.71013
3404072500000.0,254.6,0.094,23.9324
3404072500000.0,254.39,0.099,25.18461
3404072500000.0,254.89,0.129,32.88081
3404072500000.0,254.47,0.136,34.60792
3404072500000.0,254.31,0.089,22.63359
3404072500000.0,254.31,0.092,23.39652
3404072500000.0,254.32,0.106,26.95792
3404072500000.0,254.46,0.103,26.20938
3404072500000.0,254.63,0.136,34.62968
3404072500000.0,255.19,0.087,22.20153
3404072500000.0,255.17,0.086,21.94462
3404072500000.0,254.56,0.1,25.456
3404072500000.0,254.62,0.092,23.42504
3404072500000.0,254.66,0.099,25.21134
3404072500000.0,254.74,0.087,22.16238
3404072500000.0,254.73,0.083,21.14259
3404072500000.0,254.65,0.092,23.4278
3404072500000.0,254.43,0.089,22.64427
3404072500000.0,254.45,0.084,21.3738
3404072500000.0,255.28,0.105,26.8044
3404072500000.0,255.44,0.086,21.96784
3404072500000.0,254.81,0.089,22.67809
3404072500000.0,254.71,0.088,22.41448
3404072500000.0,254.72,0.086,21.90592
3404072500000.0,254.67,0.122,31.06974
3404072500000.0,254.66,0.12,30.5592
3404072500000.0,254.68,0.091,23.17588
3404072500000.0,254.62,0.091,23.17042
3404072500000.0,254.62,0.117,29.79054
3404072500000.0,254.71,0.096,24.45216
3404072500000.0,254.76,0.108,27.51408
3404072500000.0,255.34,0.103,26.30002
3404072500000.0,255.45,0.11,28.0995
3404072500000.0,254.47,0.094,23.92018
3404072500000.0,254.32,0.092,23.39744
3404072500000.0,254.67,0.103,26.23101
3404072500000.0,252.05,0.212,53.4346
3404072500000.0,251.12,0.219,54.99528
3404072500000.0,250.82,0.22,55.1804
3404072500000.0,250.9,0.218,54.6962
3404072500000.0,250.88,0.219,54.94272
3404072500000.0,250.84,0.218,54.68312
3404072500000.0,250.73,0.219,54.90987
3404072500000.0,250.59,0.218,54.62862
3404072500000.0,250.75,0.214,53.6605
3404072500000.0,251.44,0.215,54.0596
3404072500000.0,251.17,0.214,53.75038
3404072500000.0,250.51,0.215,53.85965
3404072500000.0,250.63,0.213,53.38419
3404072500000.0,254.56,0.121,30.80176
3404072500000.0,254.59,0.098,24.94982
3404072500000.0,250.85,0.212,53.1802
3404072500000.0,250.04,0.102,25.50408
3404072500000.0,249.61,0.108,26.95788
3404072500000.0,250.01,0.108,27.00108
3404072500000.0,249.78,0.123,30.72294
3404072500000.0,249.42,0.102,25.44084
3404072500000.0,249.39,0.113,28.18107
3404072500000.0,249.37,0.145,36.15865
3404072500000.0,249.36,0.132,32.91552
3404072500000.0,249.35,0.109,27.17915
3404072500000.0,249.27,0.13,32.4051
3404072500000.0,249.12,0.14,34.8768
3404072500000.0,248.93,0.122,30.36946
3404072500000.0,248.96,0.12,29.8752
3404072500000.0,254.96,0.13,33.1448
3404072500000.0,254.8,0.087,22.1676
3404072500000.0,249.21,0.11,27.4131
3404072500000.0,248.89,0.108,26.88012
3404072500000.0,249.0,0.111,27.639
3404072500000.0,248.94,0.105,26.1387
3404072500000.0,248.96,0.119,29.62624
3404072500000.0,249.14,0.109,27.15626
3404072500000.0,249.16,0.105,26.1618
3404072500000.0,248.97,0.097,24.15009
3404072500000.0,249.08,0.1,24.908
3404072500000.0,249.01,0.093,23.15793
3404072500000.0,249.06,0.092,22.91352
3404072500000.0,249.0,0.103,25.647
3404072500000.0,248.93,0.091,22.65263
3404072500000.0,248.9,0.091,22.6499
3404072500000.0,250.66,0.212,53.13992
3404072500000.0,250.78,0.212,53.16536
3404072500000.0,248.77,0.109,27.11593
3404072500000.0,249.15,0.091,22.67265
3404072500000.0,249.77,0.103,25.72631
3404072500000.0,248.88,0.037,9.20856
3404072500000.0,255.0,0.213,54.315
3404072500000.0,256.61,0.207,53.11827
3404072500000.0,257.26,0.201,51.70926
3404072500000.0,257.36,0.196,50.44256
3404072500000.0,257.39,0.191,49.16149
3404072500000.0,257.91,0.189,48.74499
3404072500000.0,257.78,0.19,48.9782
3404072500000.0,257.46,0.19,48.9174
3404072500000.0,257.45,0.191,49.17295
3404072500000.0,257.4,0.191,49.1634
3404072500000.0,249.27,0.121,30.16167
3404072500000.0,249.73,0.117,29.21841
3404072500000.0,258.05,0.197,50.83585
3404072500000.0,,,
3404072500000.0,254.69,0.0,0.0
3404072500000.0,254.6,0.0,0.0
3404072500000.0,254.61,0.0,0.0
3404072500000.0,254.5,0.0,0.0
3404072500000.0,254.85,0.0,0.0
3404072500000.0,254.42,0.0,0.0
3404072500000.0,255.35,0.0,0.0
3404072500000.0,255.75,0.019,4.85925
3404072500000.0,254.47,0.014,3.56258
3404072500000.0,254.78,0.0,0.0
3404072500000.0,254.79,0.0,0.0
3404072500000.0,254.55,0.0,0.0
3404072500000.0,248.98,0.096,23.90208
3404072500000.0,248.91,0.101,25.13991
3404072500000.0,257.69,0.0,0.0
3404072500000.0,258.33,0.0,0.0
3404072500000.0,258.01,0.0,0.0
3404072500000.0,258.84,0.0,0.0
3404072500000.0,257.71,0.0,0.0
3404072500000.0,257.31,0.0,0.0
3404072500000.0,257.67,0.0,0.0
3404072500000.0,257.59,0.0,0.0
3404072500000.0,257.43,0.0,0.0
3404072500000.0,256.94,0.0,0.0
3404072500000.0,257.77,0.0,0.0
3404072500000.0,258.2,0.0,0.0
3404072500000.0,259.23,0.0,0.0
3404072500000.0,258.43,0.0,0.0
3404072500000.0,257.46,0.192,49.43232
3404072500000.0,257.56,0.193,49.70908
3404072500000.0,258.77,0.0,0.0
3404072500000.0,258.82,0.0,0.0
3404072500000.0,258.29,0.0,0.0
3404072500000.0,258.21,0.0,0.0
3404072500000.0,258.46,0.0,0.0
3404072500000.0,259.3,0.0,0.0
3404072500000.0,258.68,0.0,0.0
3404072500000.0,258.58,0.0,0.0
3404072500000.0,258.6,0.0,0.0
3404072500000.0,258.63,0.0,0.0
3404072500000.0,259.09,0.0,0.0
3404072500000.0,258.61,0.0,0.0
3404072500000.0,259.58,0.0,0.0
3404072500000.0,260.53,0.0,0.0
3404072500000.0,254.9,0.0,0.0
3404072500000.0,257.1,0.0,0.0
3404072500000.0,258.78,0.134,34.67652
3404072500000.0,258.8,0.144,37.2672
3404072500000.0,260.48,0.13,33.8624
3404072500000.0,259.25,0.128,33.184
3404072500000.0,259.3,0.124,32.1532
3404072500000.0,259.41,0.126,32.68566
3404072500000.0,260.28,0.126,32.79528
3404072500000.0,259.58,0.129,33.48582
3404072500000.0,259.32,0.126,32.67432
3404072500000.0,255.29,0.128,32.67712
3404072500000.0,256.38,0.12,30.7656
3404072500000.0,259.83,0.126,32.73858
3404072500000.0,259.29,0.127,32.92983
3404072500000.0,259.43,0.13,33.7259
3404072500000.0,258.19,0.0,0.0
3404072500000.0,258.38,0.0,0.0
3404072500000.0,261.94,0.128,33.52832
3404072500000.0,262.57,0.132,34.65924
3404072500000.0,262.08,0.129,33.80832
3404072500000.0,261.27,0.128,33.44256
3404072500000.0,261.86,0.128,33.51808
3404072500000.0,261.96,0.133,34.84068
3404072500000.0,261.93,0.129,33.78897
3404072500000.0,262.03,0.13,34.0639
3404072500000.0,259.98,0.131,34.05738
3404072500000.0,263.46,0.134,35.30364
3404072500000.0,259.03,0.131,33.93293
3404072500000.0,259.51,0.135,35.03385
3404072500000.0,259.18,0.133,34.47094
3404072500000.0,259.0,0.133,34.447
3404072500000.0,259.32,0.113,29.30316
3404072500000.0,258.82,0.118,30.54076
3404072500000.0,260.32,0.135,35.1432
3404072500000.0,256.37,0.134,34.35358
3404072500000.0,256.67,0.135,34.65045
3404072500000.0,256.44,0.137,35.13228
3404072500000.0,256.51,0.135,34.62885
3404072500000.0,256.63,0.135,34.64505
3404072500000.0,256.74,0.138,35.43012
3404072500000.0,256.86,0.135,34.6761
3404072500000.0,256.6,0.136,34.8976
3404072500000.0,257.36,0.136,35.00096
3404072500000.0,258.99,0.14,36.2586
3404072500000.0,257.7,0.136,35.0472
3404072500000.0,256.73,0.136,34.91528
3404072500000.0,259.88,0.129,33.52452
3404072500000.0,259.78,0.127,32.99206
3404072500000.0,257.26,0.137,35.24462
3404072500000.0,257.16,0.137,35.23092
3404072500000.0,257.15,0.138,35.4867
3404072500000.0,257.44,0.141,36.29904
3404072500000.0,257.5,0.138,35.535
3404072500000.0,257.57,0.138,35.54466
3404072500000.0,257.25,0.138,35.5005
3404072500000.0,258.54,0.143,36.97122
3404072500000.0,258.42,0.138,35.66196
3404072500000.0,257.44,0.142,36.55648
3404072500000.0,260.5,0.139,36.2095
3404072500000.0,257.88,0.142,36.61896
3404072500000.0,257.64,0.141,36.32724
3404072500000.0,261.55,0.14,36.617
3404072500000.0,259.33,0.132,34.23156
3404072500000.0,260.08,0.137,35.63096
3404072500000.0,257.8,0.141,36.3498
3404072500000.0,259.67,0.14,36.3538
3404072500000.0,260.83,0.14,36.5162
3404072500000.0,260.91,0.141,36.78831
3404072500000.0,260.9,0.144,37.5696
3404072500000.0,260.2,0.14,36.428
3404072500000.0,259.85,0.141,36.63885
3404072500000.0,259.77,0.141,36.62757
3404072500000.0,260.5,0.143,37.2515
3404072500000.0,261.49,0.145,37.91605
3404072500000.0,261.34,0.141,36.84894
3404072500000.0,260.09,0.142,36.93278
3404072500000.0,259.81,0.141,36.63321
3404072500000.0,260.02,0.144,37.44288
3404072500000.0,257.21,0.136,34.98056
3404072500000.0,257.14,0.14,35.9996
3404072500000.0,260.82,0.143,37.29726
3404072500000.0,261.17,0.143,37.34731
3404072500000.0,262.15,0.147,38.53605
3404072500000.0,263.07,0.149,39.19743
3404072500000.0,262.11,0.151,39.57861
3404072500000.0,260.97,0.151,39.40647
3404072500000.0,261.28,0.151,39.45328
3404072500000.0,261.24,0.151,39.44724
3404072500000.0,260.64,0.143,37.27152
3404072500000.0,260.08,0.141,36.67128
3404072500000.0,260.16,0.145,37.7232
3404072500000.0,260.57,0.147,38.30379
3404072500000.0,260.15,0.141,36.68115
3404072500000.0,260.81,0.141,36.77421
3404072500000.0,258.98,0.14,36.2572
3404072500000.0,257.84,0.143,36.87112
3404072500000.0,260.63,0.141,36.74883
3404072500000.0,260.59,0.144,37.52496
3404072500000.0,260.86,0.143,37.30298
3404072500000.0,260.58,0.141,36.74178
3404072500000.0,260.77,0.141,36.76857
3404072500000.0,260.89,0.142,37.04638
3404072500000.0,261.24,0.147,38.40228
3404072500000.0,261.47,0.142,37.12874
3404072500000.0,264.47,0.142,37.55474
3404072500000.0,265.86,0.143,38.01798
3404072500000.0,265.41,0.146,38.74986
3404072500000.0,264.57,0.142,37.56894
3404072500000.0,264.65,0.142,37.5803
3404072500000.0,260.43,0.143,37.24149
3404072500000.0,261.27,0.143,37.36161
3404072500000.0,265.33,0.144,38.20752
3404072500000.0,265.45,0.144,38.2248
3404072500000.0,266.4,0.144,38.3616
3404072500000.0,265.81,0.142,37.74502
3404072500000.0,265.35,0.145,38.47575
3404072500000.0,265.31,0.141,37.40871
3404072500000.0,265.18,0.141,37.39038
3404072500000.0,265.1,0.141,37.3791
3404072500000.0,264.88,0.142,37.61296
3404072500000.0,266.16,0.148,39.39168
3404072500000.0,266.39,0.14,37.2946
3404072500000.0,266.09,0.14,37.2526
3404072500000.0,264.62,0.141,37.31142
3404072500000.0,264.76,0.142,37.59592
3404072500000.0,262.16,0.141,36.96456
3404072500000.0,261.96,0.141,36.93636
3404072500000.0,264.43,0.138,36.49134
3404072500000.0,265.22,0.137,36.33514
3404072500000.0,265.8,0.14,37.212
3404072500000.0,265.83,0.139,36.95037
3404072500000.0,264.37,0.138,36.48306
3404072500000.0,264.85,0.141,37.34385
3404072500000.0,265.19,0.139,36.86141
3404072500000.0,264.43,0.14,37.0202
3404072500000.0,264.47,0.138,36.49686
3404072500000.0,265.44,0.139,36.89616
3404072500000.0,265.33,0.14,37.1462
3404072500000.0,266.89,0.143,38.16527
3404072500000.0,266.47,0.142,37.83874
3404072500000.0,265.67,0.144,38.25648
3404072500000.0,265.32,0.142,37.67544
3404072500000.0,265.03,0.143,37.89929
3404072500000.0,265.92,0.149,39.62208
3404072500000.0,265.83,0.144,38.27952
3404072500000.0,266.71,0.14,37.3394
3404072500000.0,266.63,0.142,37.86146
3404072500000.0,266.24,0.143,38.07232
3404072500000.0,265.09,0.138,36.58242
3404072500000.0,265.48,0.141,37.43268
3404072500000.0,265.51,0.138,36.64038
3404072500000.0,264.95,0.138,36.5631
3404072500000.0,266.23,0.138,36.73974
3404072500000.0,266.4,0.14,37.296
3404072500000.0,265.29,0.139,36.87531
3404072500000.0,265.02,0.141,37.36782
3404072500000.0,265.27,0.138,36.60726
3404072500000.0,264.74,0.145,38.3873
3404072500000.0,265.07,0.141,37.37487
3404072500000.0,262.87,0.138,36.27606
3404072500000.0,263.07,0.139,36.56673
3404072500000.0,264.17,0.142,37.51214
3404072500000.0,262.55,0.139,36.49445
3404072500000.0,262.25,0.139,36.45275
3404072500000.0,262.31,0.139,36.46109
3404072500000.0,262.46,0.143,37.53178
3404072500000.0,263.01,0.143,37.61043
3404072500000.0,262.49,0.139,36.48611
3404072500000.0,262.3,0.139,36.4597
3404072500000.0,262.78,0.139,36.52642
3404072500000.0,263.49,0.143,37.67907
3404072500000.0,264.46,0.144,38.08224
3404072500000.0,265.16,0.142,37.65272
3404072500000.0,265.59,0.145,38.51055
3404072500000.0,265.75,0.145,38.53375
3404072500000.0,258.61,0.145,37.49845
3404072500000.0,258.45,0.143,36.95835
3404072500000.0,258.72,0.144,37.25568
3404072500000.0,258.58,0.141,36.45978
3404072500000.0,258.88,0.145,37.5376
3404072500000.0,259.25,0.141,36.55425
3404072500000.0,258.65,0.143,36.98695
3404072500000.0,258.96,0.146,37.80816
3404072500000.0,259.07,0.145,37.56515
3404072500000.0,259.69,0.148,38.43412
3404072500000.0,259.03,0.141,36.52323
3404072500000.0,257.94,0.142,36.62748
3404072500000.0,258.55,0.145,37.48975
3404072500000.0,258.82,0.146,37.78772
3404072500000.0,264.94,0.138,36.56172
3404072500000.0,265.09,0.142,37.64278
3404072500000.0,259.86,0.146,37.93956
3404072500000.0,260.89,0.147,38.35083
3404072500000.0,260.31,0.145,37.74495
3404072500000.0,259.3,0.147,38.1171
3404072500000.0,258.96,0.145,37.5492
3404072500000.0,259.14,0.144,37.31616
3404072500000.0,258.92,0.146,37.80232
3404072500000.0,259.27,0.146,37.85342
3404072500000.0,259.57,0.15,38.9355
3404072500000.0,259.92,0.147,38.20824
3404072500000.0,259.21,0.144,37.32624
3404072500000.0,259.0,0.143,37.037
3404072500000.0,258.9,0.147,38.0583
3404072500000.0,259.55,0.146,37.8943
3404072500000.0,263.66,0.14,36.9124
3404072500000.0,259.7,0.142,36.8774
3404072500000.0,260.67,0.14,36.4938
3404072500000.0,259.51,0.142,36.85042
3404072500000.0,259.21,0.145,37.58545
3404072500000.0,258.75,0.144,37.26
3404072500000.0,259.45,0.145,37.62025
3404072500000.0,258.61,0.138,35.68818
3404072500000.0,258.46,0.136,35.15056
3404072500000.0,257.63,0.135,34.78005
3404072500000.0,258.03,0.135,34.83405
3404072500000.0,258.88,0.143,37.01984
3404072500000.0,258.99,0.146,37.81254
3404072500000.0,259.51,0.143,37.10993
3404072500000.0,259.31,0.144,37.34064
3404072500000.0,259.97,0.143,37.17571
3404072500000.0,258.82,0.145,37.5289
3404072500000.0,259.04,0.145,37.5608
3404072500000.0,259.27,0.147,38.11269
3404072500000.0,259.25,0.143,37.07275
3404072500000.0,259.81,0.145,37.67245
3404072500000.0,260.6,0.144,37.5264
3404072500000.0,260.69,0.144,37.53936
3404072500000.0,259.2,0.144,37.3248
3404072500000.0,258.94,0.148,38.32312
3404072500000.0,259.43,0.145,37.61735
3404072500000.0,258.53,0.145,37.48685
3404072500000.0,259.08,0.145,37.5666
3404072500000.0,258.42,0.144,37.21248
3404072500000.0,258.65,0.144,37.2456
3404072500000.0,258.87,0.149,38.57163
3404072500000.0,259.2,0.143,37.0656
3404072500000.0,259.42,0.15,38.913
3404072500000.0,259.93,0.142,36.91006
3404072500000.0,260.84,0.148,38.60432
3404072500000.0,259.53,0.145,37.63185
3404072500000.0,259.62,0.148,38.42376
3404072500000.0,259.88,0.149,38.72212
3404072500000.0,259.83,0.15,38.9745
3404072500000.0,260.02,0.148,38.48296
3404072500000.0,259.65,0.148,38.4282
3404072500000.0,259.77,0.148,38.44596
3404072500000.0,260.72,0.148,38.58656
3404072500000.0,260.95,0.148,38.6206
3404072500000.0,259.8,0.148,38.4504
3404072500000.0,259.73,0.147,38.18031
3404072500000.0,259.67,0.147,38.17149
3404072500000.0,259.32,0.143,37.08276
3404072500000.0,259.35,0.144,37.3464
3404072500000.0,259.68,0.148,38.43264
3404072500000.0,259.61,0.148,38.42228
3404072500000.0,259.95,0.144,37.4328
3404072500000.0,260.12,0.144,37.45728
3404072500000.0,261.26,0.143,37.36018
3404072500000.0,259.83,0.144,37.41552
3404072500000.0,259.25,0.148,38.369
3404072500000.0,259.95,0.143,37.17285
3404072500000.0,261.96,0.142,37.19832
3404072500000.0,263.61,0.142,37.43262
3404072500000.0,263.64,0.147,38.75508
3404072500000.0,264.59,0.152,40.21768
3404072500000.0,265.75,0.152,40.394
3404072500000.0,265.64,0.149,39.58036
3404072500000.0,259.14,0.143,37.05702
3404072500000.0,259.89,0.145,37.68405
3404072500000.0,264.42,0.149,39.39858
3404072500000.0,264.18,0.151,39.89118
3404072500000.0,264.16,0.152,40.15232
3404072500000.0,264.18,0.149,39.36282
3404072500000.0,264.36,0.149,39.38964
3404072500000.0,264.71,0.149,39.44179
3404072500000.0,265.88,0.15,39.882
3404072500000.0,265.63,0.152,40.37576
3404072500000.0,264.22,0.153,40.42566
3404072500000.0,264.18,0.15,39.627
3404072500000.0,264.16,0.149,39.35984
3404072500000.0,264.02,0.149,39.33898
3404072500000.0,263.91,0.149,39.32259
3404072500000.0,263.99,0.151,39.86249
3404072500000.0,259.51,0.147,38.14797
3404072500000.0,259.63,0.147,38.16561
3404072500000.0,257.88,0.113,29.14044
3404072500000.0,258.06,0.108,27.87048
3404072500000.0,257.09,0.109,28.02281
3404072500000.0,256.75,0.11,28.2425
3404072500000.0,256.93,0.11,28.2623
3404072500000.0,257.01,0.117,30.07017
3404072500000.0,257.02,0.118,30.32836
3404072500000.0,257.03,0.117,30.07251
3404072500000.0,257.67,0.115,29.63205
3404072500000.0,258.63,0.112,28.96656
3404072500000.0,258.11,0.108,27.87588
3404072500000.0,257.11,0.104,26.73944
3404072500000.0,257.06,0.101,25.96306
3404072500000.0,264.18,0.148,39.09864
3404072500000.0,264.43,0.148,39.13564
3404072500000.0,256.89,0.099,25.43211
3404072500000.0,256.96,0.099,25.43904
3404072500000.0,256.87,0.094,24.14578
3404072500000.0,257.2,0.092,23.6624
3404072500000.0,257.97,0.088,22.70136
3404072500000.0,256.76,0.088,22.59488
3404072500000.0,256.95,0.09,23.1255
3404072500000.0,257.09,0.082,21.08138
3404072500000.0,256.95,0.073,18.75735
3404072500000.0,257.18,0.072,18.51696
3404072500000.0,257.42,0.073,18.79166
3404072500000.0,257.77,0.07,18.0439
3404072500000.0,257.36,0.07,18.0152
3404072500000.0,256.68,0.071,18.22428
3404072500000.0,264.02,0.15,39.603
3404072500000.0,256.61,0.08,20.5288
3404072500000.0,256.92,0.077,19.78284
3404072500000.0,257.38,0.078,20.07564
3404072500000.0,257.47,0.077,19.82519
3404072500000.0,257.53,0.078,20.08734
3404072500000.0,256.27,0.078,19.98906
3404072500000.0,256.67,0.087,22.33029
3404072500000.0,256.64,0.086,22.07104
3404072500000.0,256.6,0.084,21.5544
3404072500000.0,256.93,0.084,21.58212
3404072500000.0,256.95,0.084,21.5838
3404072500000.0,257.1,0.082,21.0822
3404072500000.0,258.7,0.087,22.5069
3404072500000.0,258.11,0.085,21.93935
3404072500000.0,257.08,0.099,25.45092
3404072500000.0,256.87,0.099,25.43013
3404072500000.0,258.92,0.08,20.7136
3404072500000.0,258.96,0.08,20.7168
3404072500000.0,259.56,0.087,22.58172
3404072500000.0,260.03,0.092,23.92276
3404072500000.0,259.86,0.084,21.82824
3404072500000.0,259.18,0.086,22.28948
3404072500000.0,258.17,0.098,25.30066
3404072500000.0,258.34,0.089,22.99226
3404072500000.0,258.8,0.086,22.2568
3404072500000.0,258.74,0.087,22.51038
3404072500000.0,258.86,0.094,24.33284
3404072500000.0,260.05,0.086,22.3643
3404072500000.0,256.23,0.078,19.98594
3404072500000.0,256.62,0.078,20.01636
3404072500000.0,258.68,0.085,21.9878
3404072500000.0,258.51,0.085,21.97335
3404072500000.0,259.75,0.086,22.3385
3404072500000.0,258.46,0.085,21.9691
3404072500000.0,255.78,0.087,22.25286
3404072500000.0,255.52,0.086,21.97472
3404072500000.0,255.32,0.08,20.4256
3404072500000.0,254.9,0.085,21.6665
3404072500000.0,255.56,0.088,22.48928
3404072500000.0,255.06,0.085,21.6801
3404072500000.0,255.66,0.083,21.21978
3404072500000.0,256.42,0.082,21.02644
3404072500000.0,255.58,0.082,20.95756
3404072500000.0,257.66,0.089,22.93174
3404072500000.0,259.03,0.08,20.7224
3404072500000.0,255.13,0.085,21.68605
3404072500000.0,254.85,0.085,21.66225
3404072500000.0,255.38,0.085,21.7073
3404072500000.0,254.89,0.086,21.92054
3404072500000.0,255.52,0.087,22.23024
3404072500000.0,255.89,0.087,22.26243
3404072500000.0,256.21,0.085,21.77785
3404072500000.0,254.52,0.084,21.37968
3404072500000.0,254.79,0.083,21.14757
3404072500000.0,254.51,0.081,20.61531
3404072500000.0,254.66,0.08,20.3728
3404072500000.0,255.16,0.083,21.17828
3404072500000.0,254.87,0.083,21.15421
3404072500000.0,255.6,0.083,21.2148
3404072500000.0,259.06,0.085,22.0201
3404072500000.0,258.51,0.086,22.23186
3404072500000.0,255.09,0.075,19.13175
3404072500000.0,255.19,0.078,19.90482
3404072500000.0,255.51,0.078,19.92978
3404072500000.0,255.45,0.081,20.69145
3404072500000.0,255.41,0.081,20.68821
3404072500000.0,255.97,0.081,20.73357
3404072500000.0,256.24,0.08,20.4992
3404072500000.0,255.17,0.08,20.4136
3404072500000.0,254.99,0.08,20.3992
3404072500000.0,254.81,0.08,20.3848
3404072500000.0,254.49,0.08,20.3592
3404072500000.0,255.09,0.08,20.4072
3404072500000.0,254.85,0.081,20.64285
3404072500000.0,255.9,0.081,20.7279
3404072500000.0,255.34,0.075,19.1505
3404072500000.0,255.36,0.076,19.40736
3404072500000.0,254.92,0.077,19.62884
3404072500000.0,255.01,0.078,19.89078
3404072500000.0,255.89,0.075,19.19175
3404072500000.0,255.99,0.074,18.94326
3404072500000.0,255.65,0.074,18.9181
3404072500000.0,256.57,0.078,20.01246
3404072500000.0,256.43,0.077,19.74511
3404072500000.0,256.0,0.121,30.976
3404072500000.0,255.69,0.153,39.12057
3404072500000.0,255.43,0.158,40.35794
3404072500000.0,255.39,0.123,31.41297
3404072500000.0,255.65,0.131,33.49015
3404072500000.0,255.27,0.122,31.14294
3404072500000.0,255.0,0.112,28.56
3404072500000.0,256.59,0.108,27.71172
3404072500000.0,256.89,0.109,28.00101
3404072500000.0,256.97,0.109,28.00973
3404072500000.0,256.05,0.078,19.9719
3404072500000.0,254.8,0.076,19.3648
3404072500000.0,257.93,0.085,21.92405
3404072500000.0,257.86,0.086,22.17596
3404072500000.0,257.96,0.086,22.18456
3404072500000.0,258.66,0.045,11.6397
3404072500000.0,258.97,0.183,47.39151
3404072500000.0,258.58,0.186,48.09588
3404072500000.0,258.42,0.187,48.32454
3404072500000.0,258.49,0.187,48.33763
3404072500000.0,258.46,0.189,48.84894
3404072500000.0,258.51,0.189,48.85839
3404072500000.0,258.44,0.189,48.84516
3404072500000.0,258.92,0.19,49.1948
3404072500000.0,259.42,0.191,49.54922
3404072500000.0,258.88,0.189,48.92832
